사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021030900100327,2021년 3월 9일 17시,화요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,26세,경상,승용,여,55세,상해없음
2021031000100192,2021년 3월 10일 12시,수요일,서울특별시 강서구 화곡동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,55세,상해없음,이륜,남,34세,부상신고
2021031000100383,2021년 3월 10일 17시,수요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,25세,상해없음,승용,남,52세,경상
2021031100100266,2021년 3월 11일 15시,목요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,25세,상해없음,승용,여,44세,경상
2021031100100306,2021년 3월 11일 16시,목요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,32세,상해없음,보행자,남,13세,경상
2021031100100341,2021년 3월 11일 17시,목요일,서울특별시 강서구 마곡동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,이륜,남,22세,경상,승용,남,39세,상해없음
2021031100100342,2021년 3월 11일 17시,목요일,서울특별시 강서구 개화동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,70세,상해없음,승용,남,31세,경상
2021031100100455,2021년 3월 11일 20시,목요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,차로위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,40세,상해없음,이륜,남,31세,경상
2021031100100490,2021년 3월 11일 21시,목요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,32세,상해없음,승용,남,28세,경상
2021031200100495,2021년 3월 12일 20시,금요일,서울특별시 강서구 개화동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,41세,상해없음,보행자,여,28세,경상
2021031200100541,2021년 3월 12일 21시,금요일,서울특별시 강서구 등촌동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,승용,남,29세,경상
2021031300100026,2021년 3월 13일 02시,토요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,승용,여,56세,상해없음
2021031300100176,2021년 3월 13일 12시,토요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,74세,상해없음,,,,
2021031300100260,2021년 3월 13일 14시,토요일,서울특별시 강서구 등촌동,부상신고사고,0,0,0,1,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,이륜,남,26세,부상신고,승용,여,37세,상해없음
2021031300100294,2021년 3월 13일 15시,토요일,서울특별시 강서구 염창동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,52세,상해없음,보행자,여,75세,중상
2021031300100295,2021년 3월 13일 15시,토요일,서울특별시 강서구 염창동,경상사고,0,0,5,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,승용,남,59세,경상
2021031300100392,2021년 3월 13일 18시,토요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,20세,경상
2021031300100505,2021년 3월 13일 22시,토요일,서울특별시 강서구 마곡동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,보행자,여,18세,중상
2021031400100088,2021년 3월 14일 11시,일요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,28세,상해없음,보행자,남,64세,경상
2021031400100166,2021년 3월 14일 14시,일요일,서울특별시 강서구 개화동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,자전거,여,55세,경상
2021031400100303,2021년 3월 14일 19시,일요일,서울특별시 강서구 등촌동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,상해없음,승용,남,47세,경상
2021031500100143,2021년 3월 15일 10시,월요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승합,여,52세,상해없음,보행자,여,61세,중상
2021031500100358,2021년 3월 15일 17시,월요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대차 - 후진중충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,34세,상해없음,기타불명,남,63세,중상
2021031500100447,2021년 3월 15일 19시,월요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,18세,경상,화물,남,46세,상해없음
2021031500100448,2021년 3월 15일 19시,월요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,이륜,남,66세,상해없음,승용,여,33세,경상
2021031600100090,2021년 3월 16일 08시,화요일,서울특별시 강서구 방화동,경상사고,0,0,1,1,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,58세,부상신고,승용,여,42세,경상
2021031600100195,2021년 3월 16일 11시,화요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,67세,상해없음,화물,여,58세,상해없음
2021031600100323,2021년 3월 16일 15시,화요일,서울특별시 강서구 마곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,승용,남,58세,경상
2021031600100586,2021년 3월 16일 23시,화요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,이륜,남,25세,경상
2021031700100128,2021년 3월 17일 10시,수요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,44세,상해없음,보행자,남,41세,경상
2021031700100218,2021년 3월 17일 13시,수요일,서울특별시 강서구 염창동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승합,남,70세,상해없음,승용,남,69세,경상
2021031700100323,2021년 3월 17일 16시,수요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,61세,상해없음,,,,
2021031700100324,2021년 3월 17일 16시,수요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,이륜,남,37세,경상
2021031700100405,2021년 3월 17일 18시,수요일,서울특별시 강서구 염창동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,54세,상해없음,보행자,여,62세,중상
2021031700100480,2021년 3월 17일 20시,수요일,서울특별시 강서구 마곡동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,이륜,남,63세,경상,승용,남,59세,상해없음
2021031800100057,2021년 3월 18일 07시,목요일,서울특별시 강서구 화곡동,부상신고사고,0,0,0,3,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,72세,상해없음,승용,남,21세,부상신고
2021031800100215,2021년 3월 18일 13시,목요일,서울특별시 강서구 등촌동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,자전거,여,55세,부상신고,승용,남,76세,상해없음
2021031800100515,2021년 3월 18일 23시,목요일,서울특별시 강서구 화곡동,경상사고,0,0,2,0,차대차 - 추돌,기타,포장 - 건조,흐림,교차로 - 교차로부근,승용,남,51세,상해없음,승용,남,62세,상해없음
2021031900100067,2021년 3월 19일 08시,금요일,서울특별시 강서구 염창동,경상사고,0,0,7,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,72세,상해없음,승합,남,59세,상해없음
2021031900100530,2021년 3월 19일 20시,금요일,서울특별시 강서구 마곡동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,43세,경상,승용,남,52세,상해없음
2021032000100040,2021년 3월 20일 06시,토요일,서울특별시 강서구 내발산동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로횡단보도내,승용,여,53세,상해없음,보행자,여,78세,중상
2021032000100418,2021년 3월 20일 20시,토요일,서울특별시 강서구 개화동,경상사고,0,0,2,0,차량단독 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,51세,상해없음,,,,
2021032100100020,2021년 3월 21일 02시,일요일,서울특별시 강서구 마곡동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,18세,상해없음,보행자,여,25세,경상
2021032200100029,2021년 3월 22일 07시,월요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,70세,상해없음,보행자,여,25세,중상
2021032300100001,2021년 3월 23일 00시,화요일,서울특별시 강서구 마곡동,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,승용,남,35세,중상
2021032300100208,2021년 3월 23일 13시,화요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,73세,중상,화물,남,64세,상해없음
2021032300100458,2021년 3월 23일 19시,화요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,57세,상해없음,자전거,여,44세,경상
2021032300100459,2021년 3월 23일 19시,화요일,서울특별시 강서구 방화동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,46세,상해없음,보행자,남,92세,중상
2021032300100538,2021년 3월 23일 22시,화요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,보행자,남,24세,경상
